Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2016-12-05,20.732139587402344,,25.297456741333008,19.13814926147461,53.12855911254883,21.30510711669922,38.950416564941406,21.482839584350586,17.220247268676758,57.98815155029297,37.24131393432617
2016-12-06,20.7568359375,,25.250545501708984,19.305152893066406,53.230133056640625,21.368391036987305,39.065818786621094,21.575708389282227,17.187170028686523,58.14948272705078,37.32726287841797
2016-12-07,21.053184509277344,,25.451608657836914,19.60575294494629,54.2205924987793,21.7751407623291,39.627418518066406,22.025798797607422,17.411338806152344,57.64848327636719,38.05101776123047
2016-12-08,21.19313621520996,,25.589004516601562,19.789447784423828,53.915836334228516,21.829376220703125,39.465877532958984,22.14010238647461,17.44073486328125,57.75888442993164,38.05101776123047
2016-12-09,21.197248458862305,,25.66942596435547,19.83119773864746,54.16133499145508,21.98756217956543,40.03514862060547,22.125818252563477,17.624473571777344,58.463661193847656,38.13695526123047
2016-12-12,21.10257911682129,,25.790069580078125,19.639148712158203,53.966617584228516,21.919771194458008,40.19670104980469,22.354434967041016,17.80821418762207,58.74387741088867,37.82030487060547
2016-12-13,21.069650650024414,,26.081613540649414,19.68924331665039,53.89045333862305,22.195459365844727,40.38134765625,22.411596298217773,17.991954803466797,59.219398498535156,38.159576416015625
2016-12-14,20.818574905395508,,25.558847427368164,19.597396850585938,53.34865188598633,22.11862564086914,39.942832946777344,22.018651962280273,17.620800018310547,58.913719177246094,37.9017333984375
2016-12-15,20.954397201538086,,25.615816116333008,19.76439666748047,53.40790557861328,22.21805763244629,40.11208724975586,21.84004783630371,17.74574089050293,59.29581832885742,37.81125259399414
2016-12-16,20.8897647857666,,25.774818420410156,19.594125747680664,53.30059814453125,22.05735969543457,40.34150314331055,22.146343231201172,17.962060928344727,59.34273910522461,37.6256217956543
2016-12-19,20.848337173461914,,25.656911849975586,19.602508544921875,53.59869384765625,22.21624183654785,40.419010162353516,22.342775344848633,18.028844833374023,59.095394134521484,37.7257194519043
2016-12-20,20.864910125732422,,25.599645614624023,19.84575653076172,53.90531921386719,22.297950744628906,40.34150314331055,22.357328414916992,18.05111312866211,59.052757263183594,38.02603530883789
2016-12-21,20.87320327758789,,25.64007568359375,19.79543685913086,53.70090103149414,22.2525577545166,40.3337516784668,22.073589324951172,17.97690773010254,58.72014236450195,38.007843017578125
2016-12-22,20.786195755004883,,25.7445068359375,19.745107650756836,53.59869384765625,22.2071590423584,40.27175521850586,22.04448699951172,18.039979934692383,58.796897888183594,37.59830856323242
