Date,QQQ
2017-08-30,136.3693084716797
2017-08-31,137.83062744140625
2017-09-01,137.64208984375
2017-09-05,136.40701293945312
2017-09-06,136.8218536376953
2017-09-07,137.1423797607422
2017-09-08,135.9545135498047
2017-09-11,137.5194854736328
2017-09-12,137.8494415283203
2017-09-13,138.0379638671875
2017-09-14,137.2272491455078
2017-09-15,137.6986083984375
2017-09-18,137.51812744140625
2017-09-19,137.75439453125
2017-09-20,137.32923889160156
2017-09-21,136.48834228515625
2017-09-22,136.35598754882812
2017-09-25,134.91989135742188
2017-09-26,135.26951599121094
2017-09-27,136.48834228515625
2017-09-28,136.4410400390625
2017-09-29,137.4237060546875
2017-10-02,137.5465087890625
2017-10-03,137.83937072753906
2017-10-04,137.97164916992188
2017-10-05,139.32276916503906
2017-10-06,139.51170349121094
2017-10-09,139.35110473632812
2017-10-10,139.4550323486328
2017-10-11,139.87078857421875
2017-10-12,139.61566162109375
2017-10-13,140.15419006347656
2017-10-16,140.63609313964844
2017-10-17,140.8155975341797
2017-10-18,140.64549255371094
2017-10-19,140.1258544921875
2017-10-20,140.50376892089844
2017-10-23,139.58729553222656
2017-10-24,139.82347106933594
2017-10-25,139.2943878173828
2017-10-26,138.85031127929688
2017-10-27,142.89419555664062
2017-10-30,143.2154083251953
2017-10-31,143.75390625
2017-11-01,143.7067413330078
2017-11-02,143.43267822265625
2017-11-03,144.81216430664062
2017-11-06,145.303466796875
2017-11-07,145.38848876953125
2017-11-08,145.9742431640625
2017-11-09,145.20896911621094
2017-11-10,145.19949340820312
2017-11-13,145.3790740966797
2017-11-14,144.84988403320312
2017-11-15,144.16964721679688
2017-11-16,146.0120849609375
2017-11-17,145.45465087890625
2017-11-20,145.34130859375
2017-11-21,146.9191131591797
2017-11-22,147.0985870361328
2017-11-24,147.6371612548828
2017-11-27,147.571044921875
2017-11-28,147.94898986816406
2017-11-29,145.36956787109375
2017-11-30,146.58840942382812
2017-12-01,145.96484375
2017-12-04,144.28302001953125
2017-12-05,144.37753295898438
2017-12-06,145.02943420410156
2017-12-07,145.52073669433594
2017-12-08,146.16323852539062
2017-12-11,147.2969970703125
2017-12-12,147.0985870361328
2017-12-13,147.38201904296875
2017-12-14,147.27818298339844
2017-12-15,148.950439453125
2017-12-18,150.19927978515625
2017-12-19,149.30923461914062
2017-12-20,149.14833068847656
2017-12-21,149.16725158691406
2017-12-22,148.996826171875
2017-12-26,148.19207763671875
2017-12-27,148.21099853515625
2017-12-28,148.39089965820312
2017-12-29,147.47250366210938
2018-01-02,150.0572052001953
2018-01-03,151.51531982421875
2018-01-04,151.7804412841797
2018-01-05,153.30471801757812
2018-01-08,153.90122985839844
2018-01-09,153.9107208251953
2018-01-10,153.55093383789062
2018-01-11,154.60186767578125
2018-01-12,155.7379913330078
2018-01-16,155.2930145263672
2018-01-17,156.96881103515625
2018-01-18,156.99728393554688
2018-01-19,157.4895782470703
2018-01-22,159.17489624023438
2018-01-23,160.49090576171875
2018-01-24,159.44943237304688
2018-01-25,159.39263916015625
2018-01-26,161.8353271484375
2018-01-29,161.0495147705078
2018-01-30,159.72396850585938
2018-01-31,160.38677978515625
2018-02-01,159.02337646484375
2018-02-02,155.8516082763672
2018-02-05,149.7069549560547
2018-02-06,153.67401123046875
2018-02-07,151.6857147216797
2018-02-08,145.285400390625
2018-02-09,147.79440307617188
2018-02-12,150.41700744628906
2018-02-13,151.19337463378906
2018-02-14,154.02432250976562
2018-02-15,156.88360595703125
2018-02-16,156.1830291748047
2018-02-20,156.49542236328125
2018-02-21,156.0504608154297
2018-02-22,156.03155517578125
2018-02-23,159.2222442626953
2018-02-26,161.3335723876953
2018-02-27,159.33578491210938
2018-02-28,158.31329345703125
2018-03-01,155.728515625
2018-03-02,157.158203125
2018-03-05,158.9003143310547
2018-03-06,159.572509765625
2018-03-07,159.9417724609375
2018-03-08,160.82229614257812
2018-03-09,163.9467010498047
2018-03-12,164.81773376464844
2018-03-13,162.57386779785156
2018-03-14,162.54544067382812
2018-03-15,162.4034423828125
2018-03-16,161.9205780029297
2018-03-19,158.46580505371094
2018-03-20,158.9873809814453
2018-03-21,158.2950897216797
2018-03-22,154.3879852294922
2018-03-23,150.3196563720703
2018-03-26,155.90528869628906
2018-03-27,150.86019897460938
2018-03-28,149.1248016357422
2018-03-29,151.85595703125
2018-04-02,147.4746856689453
2018-04-03,149.13421630859375
2018-04-04,151.48605346679688
2018-04-05,152.34902954101562
2018-04-06,148.5367889404297
2018-04-09,149.5799102783203
2018-04-10,152.88014221191406
2018-04-11,151.99818420410156
2018-04-12,153.82846069335938
2018-04-13,153.03187561035156
2018-04-16,154.19834899902344
2018-04-17,157.51744079589844
2018-04-18,157.83990478515625
2018-04-19,156.388916015625
2018-04-20,153.913818359375
2018-04-23,153.5250244140625
2018-04-24,150.27230834960938
2018-04-25,150.452392578125
2018-04-26,153.6198272705078
2018-04-27,153.7146759033203
2018-04-30,152.6240692138672
2018-05-01,154.36903381347656
2018-05-02,153.45860290527344
2018-05-03,153.4396514892578
2018-05-04,156.3510284423828
2018-05-07,157.65020751953125
2018-05-08,157.489013671875
2018-05-09,159.2055206298828
2018-05-10,160.85556030273438
2018-05-11,160.703857421875
2018-05-14,160.97889709472656
2018-05-15,159.19602966308594
2018-05-16,160.24867248535156
2018-05-17,159.6322479248047
2018-05-18,158.80722045898438
2018-05-21,159.69863891601562
2018-05-22,159.49000549316406
2018-05-23,160.836669921875
2018-05-24,160.78919982910156
2018-05-25,160.95040893554688
2018-05-29,160.2391357421875
2018-05-30,161.3866424560547
2018-05-31,161.28228759765625
2018-06-01,163.8143768310547
2018-06-04,165.2937469482422
2018-06-05,165.80589294433594
2018-06-06,166.7731170654297
2018-06-07,165.41708374023438
2018-06-08,165.42648315429688
2018-06-11,165.87222290039062
2018-06-12,166.7447052001953
2018-06-13,166.73526000976562
2018-06-14,168.42323303222656
2018-06-15,167.83526611328125
2018-06-18,167.7383270263672
2018-06-19,167.2631378173828
2018-06-20,168.45111083984375
2018-06-21,166.9875946044922
2018-06-22,166.61692810058594
2018-06-25,162.86300659179688
2018-06-26,163.52825927734375
2018-06-27,161.3043670654297
2018-06-28,162.6919708251953
2018-06-29,163.1290740966797
2018-07-02,164.22203063964844
2018-07-03,162.32127380371094
2018-07-05,164.33602905273438
2018-07-06,166.8925323486328
2018-07-09,168.3940887451172
2018-07-10,168.51768493652344
