Date,EWA,EWC
2012-07-10,11.705913543701172,19.003232955932617
2012-07-11,11.820036888122559,19.107358932495117
2012-07-12,11.646130561828613,18.921417236328125
2012-07-13,11.852640151977539,19.151981353759766
2012-07-16,11.874382019042969,19.159420013427734
2012-07-17,12.048287391662598,19.278427124023438
2012-07-18,12.124368667602539,19.337923049926758
2012-07-19,12.330880165100098,19.538747787475586
2012-07-20,12.184146881103516,19.360240936279297
2012-07-23,11.955902099609375,19.151981353759766
2012-07-24,11.885249137878418,18.951168060302734
2012-07-25,12.031982421875,19.07761001586914
2012-07-26,12.260231018066406,19.43461036682129
2012-07-27,12.591733932495117,19.732128143310547
2012-07-30,12.602602005004883,19.7841854095459
2012-07-31,12.597168922424316,19.553617477416992
2012-08-01,12.564565658569336,19.464366912841797
2012-08-02,12.53738784790039,19.263551712036133
2012-08-03,12.781942367553711,19.635435104370117
2012-08-06,12.781942367553711,19.680055618286133
2012-08-07,12.836286544799805,20.03706932067871
2012-08-08,12.923240661621094,19.97012710571289
2012-08-09,12.917803764343262,20.133760452270508
2012-08-10,12.912373542785645,20.22300910949707
2012-08-13,12.776508331298828,20.074256896972656
2012-08-14,12.754770278930664,20.163511276245117
2012-08-15,12.72216510772705,20.27507781982422
2012-08-16,12.901501655578613,20.565143585205078
2012-08-17,12.863459587097168,20.609766006469727
2012-08-20,12.955846786499023,20.646953582763672
2012-08-21,13.06997299194336,20.676706314086914
2012-08-22,13.091712951660156,20.632078170776367
2012-08-23,12.928674697875977,20.453575134277344
2012-08-24,12.912373542785645,20.550264358520508
2012-08-27,12.825419425964355,20.5205135345459
2012-08-28,12.868892669677734,20.513078689575195
2012-08-29,12.836286544799805,20.49077033996582
2012-08-30,12.597168922424316,20.267637252807617
2012-08-31,12.754770278930664,20.453575134277344
2012-09-04,12.526520729064941,20.47589111328125
2012-09-05,12.493914604187012,20.468454360961914
2012-09-06,12.798246383666992,20.870086669921875
2012-09-07,12.89606761932373,21.227094650268555
2012-09-10,12.743902206420898,21.14527702331543
2012-09-11,12.939541816711426,21.241968154907227
2012-09-12,12.988451957702637,21.256847381591797
2012-09-13,13.222139358520508,21.63616371154785
2012-09-14,13.309090614318848,21.859296798706055
2012-09-17,13.156922340393066,21.695667266845703
2012-09-18,13.12974739074707,21.658479690551758
2012-09-19,13.222139358520508,21.651037216186523
2012-09-20,13.135185241699219,21.554353713989258
2012-09-21,13.12974739074707,21.4799747467041
2012-09-24,13.059103012084961,21.31633949279785
2012-09-25,12.879764556884766,21.13784408569336
