Date,XLF,XLK
2012-10-01,9.875737190246582,12.896476745605469
2012-10-02,9.894657135009766,12.91324520111084
2012-10-03,9.98294448852539,12.980324745178223
2012-10-04,10.134295463562012,13.018065452575684
2012-10-05,10.127989768981934,12.950982093811035
2012-10-08,10.121682167053223,12.816816329956055
2012-10-09,10.05862045288086,12.653303146362305
2012-10-10,10.052312850952148,12.602993965148926
2012-10-11,10.10906982421875,12.552682876586914
2012-10-12,9.970331192016602,12.544297218322754
2012-10-15,10.083845138549805,12.607185363769531
2012-10-16,10.1469087600708,12.779080390930176
2012-10-17,10.27934455871582,12.71200180053711
2012-10-18,10.298262596130371,12.565258026123047
2012-10-19,10.15952205657959,12.28016471862793
2012-10-22,10.15952205657959,12.364011764526367
2012-10-23,9.989249229431152,12.229852676391602
2012-10-24,9.989249229431152,12.158577919006348
2012-10-25,10.014473915100098,12.13341999053955
2012-10-26,9.964025497436523,12.15438461303711
2012-10-31,10.02708911895752,12.104071617126465
2012-11-01,10.153215408325195,12.301125526428223
2012-11-02,10.090152740478516,12.14180850982666
2012-11-05,10.071234703063965,12.208890914916992
2012-11-06,10.184749603271484,12.263396263122559
2012-11-07,9.844205856323242,11.957330703735352
2012-11-08,9.762221336364746,11.785438537597656
2012-11-09,9.774835586547852,11.839938163757324
2012-11-12,9.793752670288086,11.82316780090332
2012-11-13,9.724379539489746,11.76447582244873
2012-11-14,9.554110527038574,11.647078514099121
2012-11-15,9.573030471801758,11.579998016357422
2012-11-16,9.636091232299805,11.596765518188477
2012-11-19,9.818982124328613,11.915403366088867
2012-11-20,9.869428634643555,11.865091323852539
2012-11-21,9.869428634643555,11.902827262878418
2012-11-23,9.989249229431152,12.095685958862305
2012-11-26,9.951410293579102,12.150193214416504
2012-11-27,9.86312198638916,12.095685958862305
2012-11-28,9.90096378326416,12.166961669921875
2012-11-29,9.951410293579102,12.22566032409668
2012-11-30,9.938797950744629,12.213080406188965
2012-12-03,9.90096378326416,12.196311950683594
2012-12-04,9.875737190246582,12.175349235534668
2012-12-05,9.995553016662598,12.053763389587402
2012-12-06,10.02708911895752,12.125036239624023
2012-12-07,10.10906982421875,12.062143325805664
2012-12-10,10.083845138549805,12.091496467590332
2012-12-11,10.134295463562012,12.255008697509766
2012-12-12,10.178439140319824,12.234040260314941
2012-12-13,10.127989768981934,12.14599895477295
2012-12-14,10.090152740478516,12.028606414794922
2012-12-17,10.298262596130371,12.175349235534668
2012-12-18,10.449615478515625,12.355629920959473
2012-12-19,10.38654899597168,12.292742729187012
2012-12-20,10.531595230102539,12.313701629638672
2012-12-21,10.407215118408203,12.207441329956055
2012-12-24,10.38818073272705,12.173707008361816
2012-12-26,10.38818073272705,12.106243133544922
2012-12-27,10.350103378295898,12.09359073638916
2012-12-28,10.267606735229492,11.958654403686523
2012-12-31,10.400871276855469,12.165273666381836
2013-01-02,10.705473899841309,12.57007884979248
2013-01-03,10.692782402038574,12.48996639251709
2013-01-04,10.819696426391602,12.439363479614258
2013-01-07,10.794317245483398,12.422492027282715
2013-01-08,10.762581825256348,12.376110076904297
2013-01-09,10.749895095825195,12.397194862365723
2013-01-10,10.883156776428223,12.460444450378418
2013-01-11,10.857773780822754,12.477310180664062
2013-01-14,10.826043128967285,12.397194862365723
2013-01-15,10.870462417602539,12.317078590393066
2013-01-16,10.876811981201172,12.359243392944336
2013-01-17,10.870462417602539,12.409843444824219
2013-01-18,10.883156776428223,12.392977714538574
2013-01-22,10.98469352722168,12.426712989807129
2013-01-23,10.978343963623047,12.557432174682617
2013-01-24,11.0354585647583,12.342378616333008
2013-01-25,11.086224555969238,12.355024337768555
2013-01-28,11.041805267333984,12.397194862365723
2013-01-29,11.086224555969238,12.414061546325684
2013-01-30,11.0354585647583,12.376110076904297
2013-01-31,11.02911376953125,12.397194862365723
2013-02-01,11.175067901611328,12.536345481872559
2013-02-04,11.048149108886719,12.371893882751465
2013-02-05,11.156030654907227,12.51526165008545
2013-02-06,11.175067901611328,12.511045455932617
2013-02-07,11.143338203430176,12.511045455932617
2013-02-08,11.168720245361328,12.620681762695312
2013-02-11,11.219490051269531,12.64598274230957
2013-02-12,11.308333396911621,12.603814125061035
2013-02-13,11.28294563293457,12.599595069885254
2013-02-14,11.321022987365723,12.565863609313965
2013-02-15,11.270254135131836,12.557432174682617
2013-02-19,11.378129959106445,12.641763687133789
2013-02-20,11.206794738769531,12.468879699707031
2013-02-21,11.117955207824707,12.36767864227295
2013-02-22,11.257561683654785,12.519474983215332
2013-02-25,10.952959060668945,12.342378616333008
2013-02-26,11.0100736618042,12.414061546325684
2013-02-27,11.181413650512695,12.519474983215332
2013-02-28,11.162374496459961,12.494175910949707
2013-03-01,11.19410514831543,12.51526165008545
2013-03-04,11.289291381835938,12.553214073181152
2013-03-05,11.384480476379395,12.726099014282227
2013-03-06,11.460627555847168,12.717665672302246
2013-03-07,11.543127059936523,12.74718189239502
2013-03-08,11.57485294342041,12.772486686706543
2013-03-11,11.663698196411133,12.802002906799316
2013-03-12,11.600237846374512,12.755619049072266
2013-03-13,11.63196849822998,12.74718189239502
2013-03-14,11.708121299743652,12.839950561523438
2013-03-15,11.747597694396973,12.786608695983887
2013-03-18,11.632984161376953,12.790837287902832
2013-03-19,11.569314002990723,12.773902893066406
2013-03-20,11.645719528198242,12.837408065795898
2013-03-21,11.50563907623291,12.69345474243164
2013-03-22,11.575679779052734,12.773902893066406
2013-03-25,11.543842315673828,12.744264602661133
2013-03-26,11.620247840881348,12.824710845947266
2013-03-27,11.562948226928711,12.790837287902832
2013-03-28,11.594780921936035,12.816241264343262
2013-04-01,11.537476539611816,12.731561660766602
2013-04-02,11.607511520385742,12.782371520996094
2013-04-03,11.416496276855469,12.680756568908691
2013-04-04,11.5183744430542,12.684988975524902
2013-04-05,11.480168342590332,12.587604522705078
2013-04-08,11.594780921936035,12.64265251159668
2013-04-09,11.626617431640625,12.731561660766602
2013-04-10,11.785799026489258,12.955963134765625
2013-04-11,11.811264991760254,12.913623809814453
2013-04-12,11.760329246520996,12.858583450317383
2013-04-15,11.512009620666504,12.646883010864258
2013-04-16,11.690289497375488,12.803540229797363
2013-04-17,11.473803520202637,12.541032791137695
2013-04-18,11.352826118469238,12.409777641296387
2013-04-19,11.512009620666504,12.426716804504395
2013-04-22,11.524741172790527,12.52409553527832
2013-04-23,11.734861373901367,12.659582138061523
2013-04-24,11.804898262023926,12.680756568908691
2013-04-25,11.874940872192383,12.72309684753418
2013-04-26,11.824000358581543,12.718863487243652
2013-04-29,11.874940872192383,12.900920867919922
2013-04-30,11.906778335571289,13.040641784667969
2013-05-01,11.773067474365234,12.926324844360352
2013-05-02,11.874940872192383,13.091447830200195
2013-05-03,12.002290725708008,13.21423625946045
2013-05-06,12.129631042480469,13.277740478515625
2013-05-07,12.193303108215332,13.269274711608887
2013-05-08,12.295183181762695,13.375125885009766
2013-05-09,12.206039428710938,13.337020874023438
2013-05-10,12.256978034973145,13.375125885009766
2013-05-13,12.295183181762695,13.341254234313965
